,day,daily-case,daily-death,daily-vaccin
436,2022-03-13,197979.5762042267,82.5261462228719,2411.1165076379366
437,2022-03-14,198150.19206807556,70.8420487409573,803.7055025459789
438,2022-03-15,204851.06402269183,69.61401624698577,267.90183418199297
439,2022-03-16,205467.02134089728,67.53800541566193,89.30061139399766
440,2022-03-17,197098.34044696577,67.17933513855398,29.766870464665885
441,2022-03-18,190746.44681565525,69.059778379518,31338.25562348822
442,2022-03-19,178444.14893855175,67.019926126506,97672.08520782941
443,2022-03-20,158407.38297951725,67.00664204216866,155519.36173594315
444,2022-03-21,147267.4609931724,64.33554734738955,490585.12057864777
445,2022-03-22,141424.1536643908,65.11184911579652,535209.3735262159
446,2022-03-23,135575.0512214636,62.037283038598844,178403.12450873863
447,2022-03-24,126645.35040715453,58.345761012866284,59467.70816957954
448,2022-03-25,117195.78346905152,56.11525367095543,19822.569389859847
449,2022-03-26,107791.2611563505,34.70508455698515,6607.5231299532825
450,2022-03-27,97122.08705211683,28.901694852328387,2202.5077099844275
451,2022-03-28,91632.69568403893,45.30056495077613,734.1692366614758
452,2022-03-29,90552.8985613463,47.100188316925376,244.7230788871586
453,2022-03-30,87561.29952044877,42.36672943897512,81.57435962905286
454,2022-03-31,81947.09984014959,38.12224314632504,27.191453209684287
455,2022-04-01,74805.69994671653,36.04074771544168,9.063817736561429
456,2022-04-02,64832.566648905515,36.68024923848056,3.0212725788538095
457,2022-04-03,55610.85554963517,38.56008307949352,1.0070908596179364
458,2022-04-04,53994.28518321172,39.85336102649784,0.3356969532059788
459,2022-04-05,53578.76172773724,36.617787008832615,0.11189898440199293
460,2022-04-06,50242.58724257908,29.539262336277535,0.03729966146733098
461,2022-04-07,45693.19574752636,28.513087445425843,0.012433220489110325
462,2022-04-08,40152.73191584212,29.837695815141945,0.004144406829703442
463,2022-04-09,34565.91063861404,24.945898605047315,0.0013814689432344806
464,2022-04-10,28965.30354620468,20.31529953501577,0.00046048964774482687
465,2022-04-11,25210.10118206823,21.771766511671924,0.0001534965492482756
466,2022-04-12,24445.367060689412,23.257255503890644,5.116551641609187e-05
467,2022-04-13,24260.455686896472,22.085751834630216,1.705517213869729e-05
468,2022-04-14,22625.151895632156,22.695250611543404,5.6850573795657635e-06
469,2022-04-15,20510.050631877384,18.565083537181135,1.8950191265219212e-06
470,2022-04-16,17980.683543959127,12.855027845727045,6.316730421739738e-07
471,2022-04-17,14952.227847986374,11.951675948575682,2.1055768072465792e-07
472,2022-04-18,13539.075949328791,14.317225316191895,7.018589357488597e-08
473,2022-04-19,13490.02531644293,13.105741772063965,2.3395297858295323e-08
474,2022-04-20,12973.341772147643,9.701913924021321,7.798432619431775e-09
475,2022-04-21,12086.447257382548,8.56730464134044,2.5994775398105918e-09
476,2022-04-22,11233.482419127517,7.189101547113481,8.664925132701972e-10
477,2022-04-23,10163.827473042506,7.3963671823711605,2.888308377567324e-10
478,2022-04-24,8820.275824347502,8.132122394123721,9.62769459189108e-11
479,2022-04-25,8233.758608115835,8.04404079804124,3.20923153063036e-11
480,2022-04-26,8223.919536038613,7.0146802660137455,1.0697438435434532e-11
481,2022-04-27,7781.306512012871,5.0048934220045815,3.565812811811511e-12
482,2022-04-28,6988.43550400429,3.0016311406681937,1.188604270603837e-12
483,2022-04-29,6055.14516800143,2.333877046889398,3.962014235346123e-13
484,2022-04-30,4960.381722667143,2.111292348963133,1.320671411782041e-13
485,2022-05-01,3933.4605742223807,1.7037641163210442,4.40223803927347e-14
486,2022-05-02,3255.1535247407937,1.2345880387736814,1.4674126797578232e-14
487,2022-05-03,3017.384508246931,1.411529346257894,4.891375599192744e-15
488,2022-05-04,3470.1281694156437,2.1371764487526312,1.6304585330642479e-15
489,2022-05-05,3864.709389805215,3.3790588162508772,5.434861776880827e-16
490,2022-05-06,3676.2364632684053,3.1263529387502924,1.8116205922936089e-16
491,2022-05-07,3345.0,0.0,0.0
